,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name_room,name_luxury,name_townhouse,name_private,name_hidden,name_tribeca,name_cozy,name_service,name_loft,name_fee,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_frequency,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,has_review,days_since_last_review,distance_manhattan
143,143,143,143,40.74028,-73.83168,140,2,1,2011-09-19,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,426,0,1,0,1,2849.0,0.14594308068557826
144,144,144,144,40.68281,-73.93524,115,3,124,2019-06-20,1.72,2,170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,1,0,0,1,18.0,0.10654203724351718
145,145,145,145,40.71596,-73.93938,160,3,11,2019-07-02,0.11,1,188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,6.0,0.07429866755197612
146,146,146,146,40.71492,-73.95935,195,4,240,2019-06-17,2.19,1,214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,21.0,0.06920213074754011
147,147,147,147,40.72354,-73.98295,195,3,30,2019-06-17,0.28,1,248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,1,0,0,1,21.0,0.060707957468521916
148,148,148,148,40.71165,-73.96087,80,3,200,2019-06-22,1.86,4,262,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3920,0,1,0,1,16.0,0.07219287637987375
149,149,149,149,40.69101,-73.97312,44,8,27,2019-06-29,1.05,5,280,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,489,0,1,0,1,9.0,0.09211001302789935
150,150,150,150,40.73474,-74.00101,156,4,79,2019-06-22,0.74,1,307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,768,0,1,0,1,16.0,0.05680955641438688
151,151,151,151,40.67386,-73.96641,85,15,9,2013-05-10,0.09,1,339,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,357,0,1,0,1,2250.0,0.10934496650509319
152,152,152,152,40.71536,-73.96057,125,3,155,2019-06-13,1.61,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3920,0,1,0,1,25.0,0.06856897622102802
153,153,153,153,40.6741,-73.96595,115,15,4,2018-08-27,0.05,1,269,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,357,1,0,0,1,315.0,0.10912636024352103
154,154,154,154,40.79295,-73.93997,69,2,34,2017-05-29,0.32,1,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1117,0,1,0,1,770.0,0.032746532640870636
155,155,155,155,40.73226,-74.00401,225,45,134,2019-03-31,1.24,1,312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,768,1,0,0,1,99.0,0.06050786477805959
156,156,156,156,40.71363,-73.96398,125,6,27,2018-12-27,0.25,1,189,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,193.0,0.0698441787123252
157,157,157,157,40.77711,-73.9527,219,4,126,2019-06-26,1.16,2,290,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798,1,0,0,1,12.0,0.01944556761835659
158,158,158,158,40.68559,-73.98094,475,3,23,2018-12-31,0.27,1,230,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,177,1,0,0,1,189.0,0.09799524325190538
159,159,159,159,40.77456,-73.95323,99,1,234,2019-06-08,2.6,2,164,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1798,1,0,0,1,30.0,0.019896042320009813
160,160,160,160,40.71088,-73.95055,69,4,202,2019-05-28,1.86,2,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,41.0,0.07511425230939028
161,161,161,161,40.74559,-73.92313,79,30,28,2019-04-12,0.26,1,126,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,363,0,1,0,1,87.0,0.06097314982842358
162,162,162,162,40.68306,-73.94659,135,2,309,2019-06-22,2.86,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3714,1,0,0,1,16.0,0.10302258829984696
163,163,163,163,40.70207,-73.98571,250,3,14,2011-04-25,0.13,1,189,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,1,0,1,2996.0,0.08231889819476314
164,164,164,164,40.76123,-73.9642,250,3,4,2016-09-23,0.08,1,365,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1798,1,0,0,1,1018.0,0.022962946239536944
165,165,165,165,40.66858,-73.99083,250,2,80,2019-07-06,2.17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,247,1,0,0,1,2.0,0.1161902203285629
166,166,166,166,40.82704,-73.94907,80,3,2,2015-11-02,0.04,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2658,1,0,0,1,1344.0,0.049198175779184
167,167,167,167,40.68843,-73.96408,70,2,294,2019-06-24,3.47,3,336,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,572,0,1,0,1,14.0,0.09493736514144542
168,168,168,168,40.6783,-74.00135,165,2,150,2019-06-18,1.4,3,342,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,233,1,0,0,1,20.0,0.10905073360596805
169,169,169,169,40.64524,-74.08088,70,2,166,2019-06-13,1.66,1,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,1,0,1,25.0,0.1761677666316923
170,170,170,170,40.70641,-73.91765,50,2,47,2019-06-19,0.94,1,37,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2465,0,1,0,1,19.0,0.09353586798656452
171,171,171,171,40.83232,-73.93184,40,1,219,2019-07-04,2.04,3,353,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,1,0,1,4.0,0.06302236111096354
172,172,172,172,40.71045,-73.9677,150,2,193,2016-07-06,1.78,1,177,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3920,1,0,0,1,1097.0,0.07273425946553261
173,173,173,173,40.72518,-73.98034,125,1,84,2019-06-23,0.78,4,310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,0,1,0,1,15.0,0.058636729103860724
174,174,174,174,40.70666,-74.01374,196,3,114,2019-06-20,1.06,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,744,1,0,0,1,18.0,0.08747985596695912
175,175,175,175,40.69098,-73.97113,110,2,213,2019-06-24,2.0,2,321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,489,0,1,0,1,14.0,0.09212002659573505
176,176,176,176,40.73756,-74.00405,170,3,86,2019-06-01,0.8,1,246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,768,1,0,0,1,37.0,0.0561517061183387
177,177,177,177,40.81526,-73.94791,165,3,80,2019-05-26,0.75,3,231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,1,0,0,1,43.0,0.03970755217840095
178,178,178,178,40.73423,-74.0046,150,26,38,2016-04-20,0.36,1,225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,768,1,0,0,1,1174.0,0.059193216672183864
179,179,179,179,40.82374,-73.9373,100,2,18,2018-12-17,1.79,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2658,1,0,0,1,203.0,0.05292277014670014
180,180,180,180,40.68863,-73.97691,65,2,206,2019-06-30,1.92,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,489,0,1,0,1,8.0,0.09464240592883807
181,181,181,181,40.70382,-73.89797,350,8,10,2019-05-12,0.11,5,365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,423,1,0,0,1,57.0,0.10792567488785441
182,182,182,182,40.80549,-73.95924,99,4,122,2019-05-14,1.18,2,233,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,346,0,1,0,1,55.0,0.025384122990564646
183,183,183,183,40.71627,-73.9587,200,4,33,2019-04-08,0.58,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,91.0,0.06798896160406871
184,184,184,184,40.67994,-73.97863,150,5,52,2019-06-05,0.5,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,506,1,0,0,1,33.0,0.10342722320549391
185,185,185,185,40.67992,-73.9475,90,3,126,2019-05-19,1.17,4,343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,50.0,0.10586690889979966
186,186,186,186,40.67868,-73.97307,120,3,51,2019-06-24,0.48,3,250,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,357,0,1,0,1,14.0,0.10443674305530368
187,187,187,187,40.76834,-73.95334,75,3,199,2019-06-24,1.85,1,326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798,0,1,0,1,14.0,0.023169747516963265
188,188,188,188,40.68237,-73.9415,175,26,30,2012-09-03,0.29,1,364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,1,0,0,1,2499.0,0.10501725048771371
189,189,189,189,40.74031,-73.99999,125,3,3,2015-07-17,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1113,1,0,0,1,1452.0,0.05157371617403335
190,190,190,190,40.76307,-73.99665,275,1,41,2019-06-26,0.38,1,299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1958,1,0,0,1,12.0,0.03238677816641019
191,191,191,191,40.71882,-73.98852,299,2,109,2019-06-15,1.04,1,207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,911,1,0,0,1,23.0,0.06657252286040757
192,192,192,192,40.6693,-73.98804,135,5,151,2019-06-22,1.43,3,162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,284,1,0,0,1,16.0,0.11503923504613345
193,193,193,193,40.77333,-73.95199,130,14,0,,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798,0,1,0,0,-1.0,0.02155172846896424
194,194,194,194,40.72319,-73.99201,83,1,285,2019-06-22,2.69,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,911,0,1,0,1,16.0,0.06342132291271835
195,195,195,195,40.74859,-73.99671,123,1,375,2019-06-18,3.52,1,328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1113,0,1,0,1,20.0,0.04291503466152238
196,196,196,196,40.67252,-73.76597,55,2,52,2019-05-20,0.49,2,365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,231,0,1,0,1,49.0,0.233125050777474
197,197,197,197,40.76244,-73.99271,195,5,10,2019-07-01,1.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1958,1,0,0,1,7.0,0.029824749789398922
198,198,198,198,40.69546,-73.93503,80,2,11,2017-11-13,0.48,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,602.0,0.09481054002588508
199,199,199,199,40.71722,-73.87856,98,30,33,2015-05-09,0.31,5,240,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31,1,0,0,1,1521.0,0.11367648833422211
200,200,200,200,40.70234,-73.89816,140,7,6,2015-10-08,0.06,5,365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,423,0,1,0,1,1369.0,0.1088899407658874
201,201,201,201,40.71546,-73.87854,265,7,38,2019-04-27,0.38,5,365,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,0,0,1,72.0,0.11472159866389031
202,202,202,202,40.7195,-73.95976,249,2,358,2019-06-20,3.44,2,164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,18.0,0.06462069018510999
203,203,203,203,40.76548,-73.98474,105,6,10,2014-01-07,0.09,1,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1958,0,0,1,1,2008.0,0.022221521100055132
204,204,204,204,40.80234,-73.95603,200,30,0,,0.0,1,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,0,-1.0,0.024501153034093386
205,205,205,205,40.6787,-73.97262,100,2,226,2019-06-06,2.12,3,250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,357,0,1,0,1,32.0,0.10440965664151793
206,206,206,206,40.81035,-73.94598,121,1,104,2019-06-22,1.0,5,247,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,1,0,0,1,16.0,0.03712964987714844
207,207,207,207,40.83075,-73.93058,45,1,138,2019-06-30,1.45,3,323,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,0,1,0,1,8.0,0.06261395132076875
208,208,208,208,40.79958,-73.94275,100,5,204,2019-06-23,1.92,1,192,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1117,0,1,0,1,15.0,0.032878456472279965
209,209,209,209,40.71625,-73.93845,140,2,253,2019-07-02,3.04,1,125,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,6.0,0.07444115125385216
210,210,210,210,40.6829,-73.93549,71,2,23,2019-07-01,0.22,1,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,7.0,0.10637313617638526
211,211,211,211,40.72773,-73.99134,130,2,115,2018-12-05,1.17,1,75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,78,0,1,0,1,215.0,0.05891906737211232
212,212,212,212,40.72861,-74.0049,199,5,129,2019-05-19,1.22,1,286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,768,1,0,0,1,50.0,0.06406910409862195
213,213,213,213,40.70979,-73.95162,69,4,82,2019-06-10,1.13,2,60,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3920,0,1,0,1,28.0,0.07587972390566225
214,214,214,214,40.68656,-73.97525,68,3,37,2018-12-31,0.35,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,489,0,1,0,1,189.0,0.09662491448896372
215,215,215,215,40.72752,-73.98432,130,1,204,2019-07-01,2.04,1,192,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1853,1,0,0,1,7.0,0.05710753715578982
216,216,216,216,40.729,-73.95829,195,2,69,2019-06-13,0.65,1,58,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1115,1,0,0,1,25.0,0.055619044400273335
217,217,217,217,40.81219,-73.94499,64,1,192,2019-06-03,1.84,5,245,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,35.0,0.039155998263354024
218,218,218,218,40.77185,-73.90502,140,2,17,2019-06-17,0.16,1,292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,309,1,0,0,1,21.0,0.06712938924197284
219,219,219,219,40.68926,-73.99386,159,2,222,2019-06-24,2.12,1,279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,1,0,0,1,14.0,0.09653714932605019
220,220,220,220,40.72821,-73.98701,189,3,205,2019-06-23,1.96,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1853,1,0,0,1,15.0,0.057121521338284534
221,221,221,221,40.7672,-73.98508,250,3,94,2019-06-09,0.96,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1958,1,0,0,1,29.0,0.021106027575075507
222,222,222,222,40.73012,-73.99053,239,3,7,2019-05-24,0.07,1,351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,1,0,0,1,45.0,0.05639618160833414
223,223,223,223,40.7403,-73.98498,305,2,108,2019-06-30,1.09,1,201,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80,1,0,0,1,8.0,0.044963634194756706
224,224,224,224,40.80931,-73.94343,155,3,222,2019-06-26,2.1,2,232,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,1,0,0,1,12.0,0.03818556009802321
225,225,225,225,40.8251,-73.94287,60,1,458,2019-07-03,4.58,2,258,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,5.0,0.05066151300543595
226,226,226,226,40.6585,-73.98397,135,2,21,2019-05-17,0.26,1,272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,0,1,0,1,52.0,0.12525267621891484
227,227,227,227,40.76193,-73.9501,120,7,17,2019-05-08,0.3,1,341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77,0,1,0,1,61.0,0.029889444625142928
228,228,228,228,40.72052,-73.98589,150,3,41,2019-01-02,0.39,1,244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,911,1,0,0,1,187.0,0.06428104308425361
229,229,229,229,40.70411,-73.89934,140,14,1,2012-09-17,0.01,5,365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,423,1,0,0,1,2485.0,0.10678614001826141
230,230,230,230,40.73401,-73.95967,135,2,69,2019-05-19,0.67,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1115,1,0,0,1,50.0,0.050425876293821725
231,231,231,231,40.71756,-73.99503,250,4,18,2019-07-01,0.18,2,265,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,368,1,0,0,1,7.0,0.06973779821588862
232,232,232,232,40.7589,-73.96991,250,30,82,2016-01-05,0.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,1,1280.0,0.02423435784170925
233,233,233,233,40.72003,-74.00262,500,4,94,2019-06-23,0.99,1,329,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,358,1,0,0,1,15.0,0.07046304918181825
234,234,234,234,40.73194,-73.99474,225,5,10,2019-05-11,0.1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,392,1,0,0,1,58.0,0.05631586987696663
235,235,235,235,40.79163,-73.94573,125,28,183,2018-09-29,1.83,2,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1117,1,0,0,1,282.0,0.026860413250728896
236,236,236,236,40.8118,-73.94434,92,1,189,2019-06-11,1.82,5,253,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,27.0,0.039308390961727155
237,237,237,237,40.81583,-73.94707,175,2,1,2018-10-07,0.11,1,365,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,274.0,0.040663371724440546
238,238,238,238,40.72654,-73.98049,99,2,127,2019-06-20,1.22,1,320,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,1,0,0,1,18.0,0.0573178654522292
239,239,239,239,40.80021,-73.96071,195,4,4,2017-08-25,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1971,1,0,0,1,682.0,0.020069683604877153
240,240,240,240,40.80942,-73.93936,140,3,135,2019-06-20,1.3,3,192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1117,1,0,0,1,18.0,0.04131014403267614
241,241,241,241,40.71961,-73.9954,135,2,21,2015-12-12,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,121,1,0,0,1,1304.0,0.0679457143608018
242,242,242,242,40.74358,-74.00027,500,2,35,2017-07-27,0.34,1,348,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1113,1,0,0,1,711.0,0.04906011924159926
243,243,243,243,40.80335,-73.9575,80,14,10,2019-06-01,2.21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,37.0,0.024448977483734903
244,244,244,244,40.71445,-73.9908,120,4,171,2019-06-23,1.8,2,353,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,368,0,1,0,1,15.0,0.07139315443373839
245,245,245,245,40.75749,-73.96897,110,200,92,2019-04-30,0.9,1,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545,1,0,0,1,69.0,0.025706905686994033
246,246,246,246,40.64446,-73.9503,65,3,238,2019-06-14,2.3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,1,0,0,1,24.0,0.14020648915081843
247,247,247,247,40.7268,-73.99079,130,50,56,2019-05-26,0.58,1,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,1,0,0,1,43.0,0.05961088910593718
248,248,248,248,40.688,-73.9171,99,3,111,2019-06-22,2.13,1,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2465,1,0,0,1,16.0,0.1094112425667404
249,249,249,249,40.63536,-74.08537,36,2,193,2019-06-25,1.85,6,360,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,42,0,1,0,1,13.0,0.18671340739218487
250,250,250,250,40.63627,-74.08543,37,2,147,2019-06-10,1.44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,1,0,1,28.0,0.186031023756791
251,251,251,251,40.63518,-74.08546,37,2,177,2019-07-02,1.71,6,320,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,42,0,1,0,1,6.0,0.18691087180792915
252,252,252,252,40.72477,-73.98161,175,3,185,2019-05-24,1.78,2,326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,1,0,0,1,45.0,0.059251641327476484
253,253,253,253,40.74238,-73.99567,205,9,62,2019-06-21,0.7,2,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1113,1,0,0,1,17.0,0.04750683424519483
254,254,254,254,40.72945,-73.95511,285,3,124,2019-06-16,1.22,3,279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1115,1,0,0,1,22.0,0.05601080788561663
255,255,255,255,40.70763,-73.95177,59,2,181,2019-06-23,1.77,2,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,15.0,0.07793103232987066
256,256,256,256,40.63481,-74.08519,36,2,333,2019-07-02,3.19,6,340,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,42,0,1,0,1,6.0,0.18703915151646466
257,257,257,257,40.75384,-73.91433,99,5,441,2019-06-24,4.5,1,226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,900,1,0,0,1,14.0,0.06395580114421856
258,258,258,258,40.64106,-73.97426,39,1,45,2019-05-16,0.46,2,365,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,175,0,1,0,1,53.0,0.14207295731418573
259,259,259,259,40.66793,-73.98327,60,14,9,2016-08-29,0.09,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,506,0,1,0,1,1043.0,0.11580075042934738
260,260,260,260,40.81309,-73.85514,90,2,0,,0.0,7,349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,1,0,0,-1.0,0.11987211393813846
261,261,261,261,40.88057,-73.83572,105,2,38,2019-06-27,0.5,13,365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,0,1,11.0,0.16689886548446206
262,262,262,262,40.68236,-73.94314,135,2,248,2019-06-25,2.39,2,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3714,1,0,0,1,13.0,0.10457490712402634
263,263,263,263,40.72185,-73.98246,390,5,143,2019-06-19,1.38,2,316,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,1,0,0,1,19.0,0.0622764008272751
264,264,264,264,40.68503,-73.95385,70,3,36,2018-08-19,0.41,4,281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,323.0,0.09959290838207178
265,265,265,265,40.86648,-73.9263,75,7,0,,0.0,2,323,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,252,0,1,0,0,-1.0,0.09470076240453792
266,266,266,266,40.7069,-73.95467,60,17,14,2019-01-07,0.14,4,362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,1,182.0,0.07797230854604799
267,267,267,267,40.72807,-73.98594,200,3,0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,1,0,0,0,-1.0,0.056969891170683754
268,268,268,268,40.6778,-73.94339,100,3,279,2019-06-24,2.69,1,301,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1564,0,1,0,1,14.0,0.10891044991184305
269,269,269,269,40.68317,-73.94701,70,4,18,2019-01-02,0.22,4,189,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,187.0,0.10281615145491309
270,270,270,270,40.6761,-73.9529,110,6,50,2019-05-26,3.55,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1564,0,1,0,1,43.0,0.10855362730005719
271,271,271,271,40.67586,-73.95155,60,2,227,2019-06-27,2.27,2,287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1564,0,1,0,1,11.0,0.10902541034088968
272,272,272,272,40.71702,-73.99811,90,14,1,2019-01-02,0.16,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121,1,0,0,1,187.0,0.07134924316347005
273,273,273,273,40.72321,-73.98157,68,2,203,2019-06-23,1.96,2,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,0,1,0,1,15.0,0.060781156619462894
274,274,274,274,40.77956,-73.98098,115,2,210,2019-07-06,2.1,1,261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1971,1,0,0,1,2.0,0.010400961494022126
275,275,275,275,40.68276,-73.95264,75,5,64,2019-01-05,0.67,1,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3714,0,1,0,1,184.0,0.1020420952352454
276,276,276,276,40.71368,-73.9626,60,3,0,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,0,1,0,0,-1.0,0.06995067119049074
277,277,277,277,40.72956,-73.98158,129,7,5,2019-01-03,0.15,1,231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1853,1,0,0,1,186.0,0.05453692327221766
278,278,278,278,40.71069,-73.95175,130,10,49,2019-06-29,0.48,1,152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,9.0,0.07497673372453204
279,279,279,279,40.70863,-73.94641,95,4,132,2019-07-07,1.27,1,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,1.0,0.07848773789579812
280,280,280,280,40.82888,-73.94307,75,3,20,2019-01-02,0.26,1,364,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2658,0,1,0,1,187.0,0.05373179040381499
281,281,281,281,40.67319,-73.97323,175,2,11,2013-05-02,0.11,1,246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,506,1,0,0,1,2258.0,0.10992874510336167
282,282,282,282,40.67846,-73.99443,190,3,51,2019-07-01,0.57,1,288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,233,1,0,0,1,7.0,0.10718751093294002
283,283,283,283,40.6715,-73.94808,49,21,15,2019-06-30,0.15,5,331,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1564,0,1,0,1,8.0,0.11396970825617943
284,284,284,284,40.72681,-73.98534,212,3,67,2019-06-25,1.31,1,51,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1853,1,0,0,1,13.0,0.058038812014027316
285,285,285,285,40.71904,-73.99392,95,1,109,2019-06-23,1.11,3,364,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,911,0,1,0,1,15.0,0.0679697138437409
286,286,286,286,40.71031,-73.9583,140,2,9,2019-02-16,0.11,1,254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3920,1,0,0,1,142.0,0.0739242456843471
287,287,287,287,40.81322,-73.95306,135,6,187,2019-06-23,1.87,1,189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2658,1,0,0,1,15.0,0.03516068827540657
288,288,288,288,40.67732,-73.98225,150,2,214,2019-06-23,2.08,2,263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,506,1,0,0,1,15.0,0.10635558706527384
